nHBAcc,nHBDon,naAromAtom,nAtomP,nB,nAromBond,nRotB,ALogP,ALogp2,AMR,XLogP,MLogP,apol,TopoPSA,MW,bpol,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,nAcid,nBase,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,AllSurfaceArea,BE0001061,BE0001188,BE0003640,BE0003648,BE0003647,BE0001004,BE0003659,BE0001042,BE0003644,BE0003667,BE0003668,BE0001069,BE0003657,BE0001067,BE0000703,BE0001032
9,6,6,12,35,6,2,-1.5117,2.28523689,109.8204,0.347,2.78,63.339032,181.62,444.1532659,30.430968,0.872536056,-0.18214767,-0.006638538,-0.355163907,-0.129631782,38.91571289,38.32146355,63.36547903,88.23188469,103.2591645,0,1,7495.359062,5630.863583,1864.495478,1.331120698,4.020046789,3.020046789,7.786487649,581.5870209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,12,16,21,12,4,3.7588,14.12857744,83.0116,5.556,3.22,46.61986,40.46,268.14633,21.86414,0.112795472,-0.035432878,-0.020853473,-0.005032004,-0.004841155,21.54893807,21.66418395,29.32836791,31.32836791,28.66418395,0,0,2805.341568,1543.749536,1261.592032,1.817225853,2.223651939,1.223651939,6.424621656,527.3136107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,23,6,28,23,4,5.3503,28.62571009,102.0368,6.14,3.55,54.435481,17.82,344.1080264,22.304519,0.172928918,-0.128200313,0.062431082,-0.038493323,0.03825729,33.43291051,30.78268031,44.09443125,51.01858545,64.79325091,0,0,3332.853039,1742.045364,1590.807674,1.913183839,2.095069751,1.095069751,6.18996292,529.9814119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,2,0,4,7,0,0,-1.6843,2.83686649,21.3177,-0.915,1.35,13.084758,64.35,102.0429275,8.113242,0.309433304,-0.05583115,-0.181668306,0.082782804,0,9.268898674,8.550009418,11.21446526,7.573464508,0,0,1,299.4966281,167.9833466,131.5132815,1.782894758,2.27731089,1.27731089,3.400163027,363.9060332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2,6,7,19,6,9,1.0426,1.08701476,76.6505,1.628,2.67,46.575825,50.72,267.1834439,31.822175,0.486455036,-0.213925562,-0.149759491,0.104556127,0.093026466,21.68338741,20.99282375,25.49109766,23.82248047,20.21392148,0,1,6259.493979,5991.375305,268.1186745,1.044750773,23.34598286,22.34598286,7.124929904,667.0492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,5,8,32,5,10,-0.2777,0.07711729,115.0611,-0.968,1.46,58.145481,239.23,471.0453298,35.494519,1.032023294,-0.537224059,-0.092720203,0.54720317,-0.554894298,54.7754664,46.58684139,65.85845776,80.20290761,76.56047774,3,0,9582.687544,6221.294673,3361.392871,1.540304398,2.850808552,1.850808552,8.835608068,668.5421332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,3,22,17,36,22,8,3.2363,10.47363769,127.7943,5.087,3.11,68.582618,129.81,446.2066389,33.341382,0.480672122,-0.212370836,-0.084598979,0.083507851,-0.039010351,37.48328891,39.23949037,57.70285139,58.14938972,66.14221347,3,0,10285.1671,8511.183489,1773.983612,1.208429722,5.797780221,4.797780221,8.700489813,798.8014821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,20,26,31,22,5,4.329,18.740241,108.2204,3.847,3,58.235067,88.7,393.1147126,31.802933,0.451359847,-0.216319478,-0.024079258,0.009204662,0.046691067,37.53110105,41.391133,51.70754661,53.38176505,52.74120157,0,0,7250.634426,5899.013856,1351.62057,1.229126529,5.36440077,4.36440077,7.86191998,642.9907583,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,1,9,11,14,10,0,0.4183,0.17497489,37.9041,1.677,1.57,23.658344,72.68,180.0647256,16.601656,0.502841034,-0.393404175,0.357133792,-0.382597074,0.208810536,15.98885928,16.32600329,24.90332734,26.9275215,20.12374582,0,0,1069.712875,628.0699928,441.6428821,1.703174626,2.42212185,1.42212185,4.824622382,423.2822407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,12,14,24,12,5,4.3816,19.19841856,109.9353,2.9,2.23,54.759516,92.78,650.790052,26.102484,0.431002866,-0.148910052,-0.118724672,0.045672665,-0.003574559,358.3738442,54.52440141,95.15908791,135.5496914,221.6677025,1,1,12246.73584,10280.17047,1966.565368,1.191296961,6.227474581,5.227474581,7.786715152,655.7167448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,12,6,26,12,8,2.0517,4.20947289,102.3641,3.489,3.33,60.398997,59.22,339.2310628,35.301003,0.325330898,-0.124793525,-0.038058938,-0.082921918,0.002657646,26.85440994,27.32918358,38.38119097,44.3257314,48.90362914,0,1,4150.474433,3077.847963,1072.62647,1.348498848,3.869449944,2.869449944,6.657906034,590.3076813,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3,1,6,9,17,6,6,2.6607,7.07932449,70.3641,2.099,2.67,42.311446,32.34,234.1732135,27.648554,0.266120753,-0.147970194,-0.057056429,0.133665473,-0.045367227,18.49442964,18.16300164,23.88264517,24.91026161,21.99309564,0,1,2561.268012,2215.828199,345.4398131,1.155896478,7.414513079,6.414513079,5.795334939,608.3624142,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,1,6,7,21,6,5,0.6105,0.37271025,76.2976,2.829,3,50.627411,32.7,277.2041793,33.412589,0.320668058,-0.164023984,-0.012355543,-0.018522514,0.088263968,21.90891837,22.49482173,30.82664182,32.32491573,31.54655724,0,1,2892.982291,2125.262598,767.7196934,1.361235216,3.768279381,2.768279381,6.166615275,561.9624652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,6,7,19,6,9,2.7362,7.48679044,78.2578,3.926,2.45,44.373067,40.54,303.0792844,24.548933,0.373131169,-0.168569735,-0.090446961,0.125722505,-0.027467363,36.33481819,24.06627103,29.006922,28.881151,30.63744845,1,0,6881.35117,6116.718169,764.6330004,1.125007067,8.999547713,7.999547713,8.121120918,592.9397059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,2,6,8,25,6,0,1.2844,1.64968336,79.341,0.49,2.89,46.095067,52.93,285.1364936,24.666933,0.393711404,-0.151500973,-0.163368816,0.210577174,-0.072302919,23.68338741,26.82691371,44.15528162,54.03631166,48.64983146,0,1,2806.729554,1633.442959,1173.286595,1.718290521,2.392194343,1.392194343,6.214100477,519.6099183,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1
14,1,9,10,36,10,17,-0.0257,6.60E-04,119.3227,1.834,1.79,70.59379,195.25,519.173029,61.84221,1.809242552,-1.551294915,1.031938277,-0.542891199,0.406600287,50.19500566,51.19570135,68.70411274,63.71725939,67.23370689,0,0,18670.66474,16316.47738,2354.187357,1.144282819,7.930832132,6.930832132,10.40882495,918.4211567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,11,0,2,-0.4065,0.16524225,40.3852,0.298,2.01,26.785895,63.32,157.1102788,16.696105,0.21954848,-0.107253307,0.007329719,-0.003747435,0.011159076,12.90891837,11.83036589,15.60483492,14.66073177,9.660731775,1,1,1044.605285,897.9414972,146.6637878,1.163333344,7.122448565,6.122448565,4.543997934,433.7566052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,0,10,27,0,4,-1.8914,3.57739396,80.8988,-1.386,2.12,46.812274,146.89,334.1277198,27.703726,0.904870172,-0.484652312,0.079935885,0.025596951,-0.12361999,29.31226638,30.48791737,47.25513507,57.16529017,56.57977891,0,1,4148.09915,2762.858803,1385.240347,1.501379349,2.994497783,1.994497783,6.875207398,588.7621486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,9,14,17,10,3,1.5197,2.30948809,61.2139,0.361,1.68,32.91393,118.9,258.0132843,22.26407,0.423370874,-0.198321889,-0.113634893,0.143419951,-0.035310409,31.29887379,30.23215761,42.7346319,38.36884631,27.72476075,0,0,3016.943324,2786.255464,230.6878606,1.082794942,13.07803244,12.07803244,5.511049807,513.4931065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,9,0,5,-0.3467,0.12020089,37.3651,2.742,2.12,26.352688,37.3,144.1150299,18.449312,0.189816032,-0.095065976,0.008706296,-0.008091569,-4.44E-04,11.54893807,9.664183954,11.43865299,11.32836791,10.32836791,1,0,814.1696219,620.9848556,193.1847663,1.311094167,4.214460786,3.214460786,4.481190334,410.2575903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,6,10,11,6,2,1.0414,1.08451396,39.8841,0.87,2.01,22.785137,49.33,151.0633286,11.456863,0.216284415,-0.096140052,0.005670185,-0.00871163,-0.021083366,12.90891837,11.99654782,16.04828333,12.3286398,9.162457865,0,0,1028.703997,887.4332607,141.2707363,1.159190265,7.281791149,6.281791149,4.584444962,442.9703156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,16,19,34,17,8,4.2576,18.12715776,115.084,3.18,2.89,64.266032,68.74,446.1520967,38.887968,0.864691185,-0.470428825,-0.090250798,0.105186475,0.043343037,43.97832236,40.02174501,55.60735334,61.71875207,50.76476817,0,1,16009.48789,14311.47396,1698.013933,1.118647034,9.428360735,8.428360735,10.14017862,772.3318869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,8,26,6,1,1.5354,2.35745316,84.1101,0.811,3,49.188653,41.93,299.1521437,28.769347,0.486579319,-0.224625236,-0.148944872,0.273762541,-0.170747141,24.68338741,28.15900569,45.15528162,56.03631166,51.98192344,0,1,3253.195802,2077.394101,1175.801701,1.565998382,2.766789502,1.766789502,6.474422487,544.3360115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,6,9,39,6,9,3.00E-04,9.00E-08,124.1473,0.328,2.56,72.497411,181.73,517.1631194,44.804589,1.23672605,-0.689280914,0.042643074,0.408254294,-0.793457517,49.34893779,46.82457938,74.400732,79.27485637,84.46194262,1,0,16600.19925,14506.97634,2093.222906,1.144290778,7.930449833,6.930449833,9.833853612,808.484877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,3,15,9,50,16,5,0.8692,0.75550864,154.4715,2.293,3.99,92.261341,118.21,583.2794696,52.498659,0.94524877,-0.567247554,0.132846571,0.122830802,-0.363988098,48.67224668,54.15291699,88.24497532,99.34829473,102.1469579,0,1,22074.57962,19691.92652,2382.653107,1.120996445,9.264705615,8.264705615,10.44051202,945.861275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,12,14,23,12,3,3.3752,11.39197504,91.0169,4.926,3.55,51.636239,3.24,277.1830499,27.123761,0.100415273,-0.066940815,0.006829029,0.014622991,-0.006831634,21.3599803,23.4985458,31.16618193,35.16618193,32.16618193,0,1,3339.021321,2273.440756,1065.580565,1.468708306,3.133523104,2.133523104,6.746078929,600.3218678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,15,18,27,16,5,4.7768,22.81781824,95.0305,3.418,2.89,50.596688,68.53,357.0767858,23.723312,0.550709397,-0.288408826,0.029008033,0.010570654,-0.01380303,36.17080635,31.11077632,46.72284146,49.39118676,47.6016021,1,0,6619.645793,5337.035219,1282.610573,1.240322674,5.161072215,4.161072215,7.920951658,642.3329465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0,7,8,0,3,-0.2231,0.04977361,31.2928,0.558,1.35,19.874723,88.99,129.1014454,14.005277,0.207281318,-0.200819214,0.185373317,-0.160467887,0.107442499,10.79990151,9.329455465,12.15988181,9.329455465,7.439921205,0,5,633.6717966,498.5186501,135.1531465,1.271109509,4.688546387,3.688546387,4.124611083,367.0721614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,12,6,24,12,7,3.082,9.498724,98.062,4.592,3.55,56.865411,20.31,309.2092647,32.454589,0.220396702,-0.082329657,-0.028961163,-0.012515525,-0.028579177,24.13444934,24.83063778,33.99654782,40.49454984,45.15900569,0,1,3022.482665,1612.267196,1410.215468,1.87467851,2.143277203,1.143277203,6.215957475,517.5884262,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1,11,15,25,11,1,3.0842,9.51228964,92.3144,2.753,2.78,50.55586,59.11,312.1408678,30.08414,0.296621555,-0.191571223,-0.011278335,0.046347471,-0.006988739,29.56767424,30.00138974,45.31079245,44.38607808,43.75446252,0,3,3984.061244,2561.079107,1422.982138,1.55561819,2.799797087,1.799797087,7.008138183,585.7937035,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4,3,6,7,19,6,8,0.2272,0.05161984,72.1614,0.461,2.45,43.915446,84.58,266.1630427,26.924554,0.461333118,-0.16606016,-0.175533251,0.094524947,0.103861785,22.04336771,20.82691371,27.21074119,23.98866241,21.54628535,0,1,5828.656977,5541.108966,287.5480107,1.051893585,20.27020449,19.27020449,7.044636925,648.297121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,15,12,26,16,5,2.9952,8.97122304,96.0307,0.604,2.56,51.195067,96.31,345.1147126,32.280933,0.595842341,-0.27769177,-0.051990631,-0.075038042,0.11567606,33.53110105,34.22142937,46.41250144,51.05001532,45.50068037,0,0,7639.111789,7136.8388,502.272989,1.070377516,15.20908342,14.20908342,7.40831757,684.3433706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,18,6,38,18,9,3.757,14.115049,137.7711,7.105,4.65,86.362513,43.7,471.3137299,46.801487,0.24793449,-0.108200804,-0.005942413,0.010760137,-0.129140734,36.90891837,39.16272975,56.15900569,61.32119166,58.32119166,0,1,19728.92432,18650.14742,1078.776892,1.057842808,18.28823408,17.28823408,9.898842281,834.1357028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,12,9,31,12,7,3.3485,11.21245225,114.1883,2.839,3.11,64.364618,84.38,414.1613285,40.411382,0.748044295,-0.418802164,-0.060203192,0.306279497,-0.341034358,38.94558978,37.32921387,54.16262496,67.52988132,68.38579471,0,1,7356.123686,5632.823791,1723.299895,1.305938896,4.268626551,3.268626551,7.933980602,698.9485612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,12,14,22,12,4,3.0348,9.21001104,85.443,4.721,3.44,48.542653,12.03,263.1673998,23.617347,0.069522044,-0.0414606,0.006445674,0.003199595,-0.012075559,20.3599803,22.33236387,29.16618193,34.16618193,31.16618193,0,1,3034.826586,1969.280895,1065.545691,1.541083648,2.848143079,1.848143079,6.652825382,593.6243195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,3,6,10,14,6,4,-0.0121,1.46E-04,49.943,-2.174,1.9,27.11393,92.42,194.0691423,12.84807,0.406704982,-0.192137841,-0.018588398,0.100951874,-0.1703958,17.04336771,15.49482173,20.9889343,18.76792686,14.15900569,1,0,2227.285322,1957.851565,269.4337579,1.137617051,8.266541431,7.266541431,5.845337518,507.1746683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,12,18,23,12,1,3.1208,9.73939264,80.0733,2.283,2.67,42.812309,40.62,300.0665554,20.507691,0.404220083,-0.187412128,0.040311311,-0.185012399,0.193492709,30.98184858,26.61304619,40.00410389,46.58552891,47.09892599,0,0,3368.851984,1873.116062,1495.735923,1.79852816,2.252303988,1.252303988,6.652650258,523.1432119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,6,31,0,3,1.5638,2.44547044,108.3588,4.049,3.66,66.785376,60.44,384.2300597,39.772624,0.520544798,-0.203181976,-0.083281353,0.095992013,-0.098786778,31.09787614,32.66045989,54.76329683,66.09538881,64.98510373,0,0,6160.091624,5155.479322,1004.612302,1.194863026,6.131809866,5.131809866,7.202224947,562.7514958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,9,11,12,10,0,0.1601,0.02563201,43.1286,0.601,1.35,20.533965,115.47,167.0265662,9.906035,0.258101919,-0.211403552,0.130129232,-0.074954491,0.028898839,18.92765454,15.1654226,23.41405165,21.33625981,19.22865742,0,0,917.5511582,506.6785651,410.8725931,1.810913706,2.233176838,1.233176838,4.654847466,399.4048112,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
3,2,10,10,28,11,4,2.3397,5.47419609,77.2012,3.871,2.34,46.932688,45.15,378.1166826,26.689312,0.77652082,-0.420149163,-0.079162413,0.127954935,0.187706986,36.50669447,32.48753038,57.33043299,55.31684279,56.84055661,0,1,5563.52993,3888.467757,1675.062172,1.430776922,3.321387123,2.321387123,7.415952783,591.1660315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,15,9,65,16,10,3.4369,11.81228161,216.4564,4.822,5.09,126.022822,133.87,778.3941651,76.171178,1.417416908,-0.746290718,0.02339811,-0.245047209,0.627612089,64.63567349,70.81310499,113.1333318,150.1709867,183.5986182,0,2,23335.52562,19672.91122,3662.614396,1.186175516,6.371275569,5.371275569,9.797900294,946.610553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,12,16,26,12,1,3.7692,14.20686864,93.5348,3.864,2.89,50.929067,30.87,326.1298244,27.130933,0.313045252,-0.186605172,-0.021890562,0.038583165,-0.02995293,32.15287111,29.61358997,43.25770478,47.95004895,42.91441766,0,3,4945.474067,3489.727866,1455.746202,1.417151783,3.397208979,2.397208979,7.51228691,602.9148926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,10,15,29,11,3,1.7105,2.92581025,89.1405,4.526,2.78,54.372446,74.57,359.16452,31.789554,0.613541347,-0.245649827,-0.082176727,-0.145375078,0.243597262,30.90539215,31.90751651,46.26059037,55.7699942,57.38781316,1,1,5778.297738,4386.62457,1391.673168,1.317253767,4.152050835,3.152050835,7.575031744,634.0477567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,6,8,12,6,2,0.1452,0.02108304,43.7319,-0.113,1.9,24.920723,86.71,169.0738933,11.365277,0.24428042,-0.05529351,-0.11047124,0.085332859,-0.025283264,14.68338741,13.16245786,18.1587338,19.48666443,11.99282375,0,1,1274.904621,1053.778157,221.126465,1.209841572,5.765499945,4.765499945,4.979964233,442.1754354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,8,18,6,6,-1.3534,1.83169156,57.672,-1.853,1.24,35.157102,157.71,279.0620219,29.256898,0.854503328,-0.50163034,-0.058302275,0.309613864,-0.086272672,29.37716892,29.21005385,34.24282207,29.55563687,26.61368242,2,0,4160.64223,3728.199198,432.4430316,1.115992469,9.621249335,8.621249335,6.516798024,535.5810472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0,4,14,0,8,-0.0469,0.00219961,48.8083,0.704,1.79,33.250274,104.64,218.1266572,24.105726,0.614098166,-0.48983542,0.284108558,-0.138422548,0.174795652,18.81783674,16.32491573,22.42696841,18.98909968,18.43520081,0,0,1973.850285,1150.707721,823.1425643,1.715335918,2.397944622,1.397944622,5.957415749,567.3492085,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6,2,5,7,22,5,7,0.7754,0.60124516,85.5199,1.277,2.01,48.589032,107.98,316.1569118,37.628968,0.684442559,-0.378783449,-0.190590673,0.377065296,-0.121653518,30.89108135,29.05064396,38.10118187,34.01497016,32.38655063,0,1,5661.134972,4662.999392,998.1355796,1.214054409,5.671709422,4.671709422,7.690624828,548.6589984,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,2,6,11,29,6,10,1.4781,2.18477961,108.1827,3.164,2.78,60.259825,99.88,408.1451998,35.414175,0.83350186,-0.498574092,0.162116241,-0.0612765,0.041783076,40.30525569,34.10705226,47.60803286,58.11379266,67.88117574,0,1,7004.811615,4605.617538,2399.194077,1.520927771,2.919651929,1.919651929,8.100357203,743.7356952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,10,11,17,11,0,0.953,0.908209,59.8079,2.226,2.67,34.415102,38.91,198.1156986,15.964898,0.091768292,-0.031295343,-0.008821583,-0.029831941,0.023169599,15.7199606,17.4985458,24.9970916,26.4956374,20.3570719,0,0,1473.9466,1135.68,338.2666001,1.297853797,4.357351863,3.357351863,5.122633215,457.5262388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,6,0,5,62,0,7,-3.6782,13.52915524,184.464,2.174,4.43,126.062752,203.06,780.4296072,84.335248,1.76601563,-0.835473979,0.023797292,-0.219319534,-0.103011358,65.8425665,68.97393152,112.3890034,130.5984013,123.3765944,0,0,56353.42233,54326.38266,2027.039667,1.037312252,27.80084833,26.80084833,12.16424762,1060.834665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,26,0,1,0.9172,0.84125584,91.9078,4.826,3.55,58.56779,34.14,314.2245804,34.71221,0.244008199,-0.059003289,-0.063038672,0.011225691,-0.006763249,24.54893807,26.66418395,43.32836791,49.32836791,43.99255186,0,0,4188.594143,3645.826656,542.7674866,1.14887364,7.717105844,6.717105844,6.36179262,503.6545955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,18,26,34,18,9,5.1329,26.34666241,108.1812,3.752,2.56,58.285688,92.35,464.0863028,28.652312,0.883120628,-0.524163208,0.141875786,-0.071918867,-0.110652791,47.98241064,40.35494935,63.16530947,62.24565577,66.3216986,0,0,19552.53648,18367.03402,1185.502459,1.064545122,16.49303747,15.49303747,10.0927912,755.0784154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,5,5,16,5,4,-1.3105,1.71741025,51.0105,-4.182,0.8,30.54193,172.73,271.996324,31.10807,0.846196606,-0.293594638,-0.079413012,-0.437919798,0.572980987,33.44207145,34.93219032,47.50858034,50.98531139,40.43671528,4,0,1666.361665,1073.805501,592.5561645,1.551828207,2.81215818,1.81215818,4.853731889,367.3752433,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
5,1,6,11,29,6,8,2.8632,8.19791424,101.4284,4.383,2.78,58.215032,107.77,388.1634367,33.900968,0.647663793,-0.384585312,0.222534805,-0.213286257,0.299080342,33.36677482,32.59802086,46.64514255,54.31056323,64.18832169,0,0,7342.077659,4886.717986,2455.359673,1.502455775,2.99022491,1.99022491,8.48733116,724.6867954,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
2,0,12,22,30,12,4,2.4466,5.98585156,123.0778,5.48,3.88,67.30379,9.49,372.2439732,38.73621,0.316616571,-0.214226174,0.039419641,0.015036884,0.001441877,29.0799409,31.4956374,42.9970916,45.9970916,42.4985458,0,1,7348.246855,3674.125937,3674.120918,1.999998634,2.000001366,1.000001366,8.840053999,728.9987213,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5,1,12,7,27,12,7,3.0082,9.04926724,96.8997,2.443,2.67,52.955067,96.83,357.1147126,30.842933,0.620278169,-0.355729796,0.125158169,-0.102747796,-0.025443595,34.53110105,32.83121185,47.6356062,40.76928972,33.43922706,0,0,9156.413572,8289.348877,867.0646958,1.104599856,10.56024264,9.56024264,8.428796736,670.3108253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,5,6,15,5,3,-0.1934,0.03740356,59.3381,0.395,2.12,35.135481,79.18,211.1143187,22.184519,0.166027014,-0.102527199,0.025657588,-0.012984171,-0.001345632,21.20769394,19.17048008,28.75737092,21.50284394,17.44796821,0,1,2240.1502,2070.806161,169.3440398,1.081776867,13.22839708,12.22839708,5.240734244,474.1287051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,6,26,6,5,0.2605,0.06786025,86.6289,-1.732,2.34,50.237067,138.03,349.1096272,27.904933,0.669708247,-0.303889934,-0.108731411,0.299208756,-0.351211711,34.30557008,31.66502992,51.33181169,50.2102942,53.64981868,1,1,5812.476315,4779.293695,1033.18262,1.216178935,5.625797611,4.625797611,7.4237383,609.5011516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,4,33,0,2,1.4012,1.96336144,112.217,3.445,3.55,69.685376,85.74,416.2021307,42.052624,0.523636177,-0.238180529,0.017149636,6.81E-04,-0.02275199,38.22562918,38.00003029,64.99695992,68.99818341,69.00566184,0,0,6551.871555,4818.192467,1733.679088,1.359819393,3.779172051,2.779172051,7.571305797,569.0054169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,5,0,6,18,0,5,-2.181,4.756761,55.1552,-1.413,1.24,32.995895,151.92,265.0909999,21.550105,0.790747056,-0.324856158,-0.026341701,0.05953198,-0.34254774,24.50122415,21.90281347,31.44838965,38.38088332,32.52253882,0,0,3176.740176,2651.508742,525.231434,1.198087762,6.048267432,5.048267432,6.238209921,520.7033316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3,3,6,8,21,6,3,0.1749,0.03059001,48.2067,0.105,1.46,32.815723,104.55,296.0620062,22.106277,0.987630851,-0.50358038,0.271899583,-0.687489245,0.771309796,29.0984382,25.56881686,43.64850408,41.85593402,44.36576074,0,0,4165.718554,3433.767815,731.9507384,1.21316256,5.691255347,4.691255347,6.814264865,531.2690886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9,10,11,9,0,0.1348,0.01817104,31.156,0.455,1.46,16.669172,74.43,136.0385108,7.970828,0.330690971,-0.199624246,0.169674505,-0.27031704,0.134921295,12.21439024,12.68916388,17.60260578,14.51952976,9.546527327,0,0,607.5887358,373.1747789,234.4139569,1.628161307,2.591947782,1.591947782,4.167476964,389.0981293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,3,11,12,40,11,10,-2.0839,4.34263921,128.5905,-1.186,2.23,71.403446,244.76,546.0991392,40.596554,1.276881159,-0.589456834,-0.183723048,0.247738788,-0.081390762,56.83667113,51.55142945,77.01302983,78.78079031,80.36523835,2,1,18478.16765,15926.03369,2552.133959,1.160249187,7.240281251,6.240281251,10.2273351,848.3391459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,12,14,34,12,11,2.9027,8.42566729,126.1564,3.421,3.55,74.097962,99.88,459.2421017,42.566038,0.681742909,-0.270033322,0.009021556,-0.212925178,0.242093169,38.73436962,36.90670084,51.92741083,56.98357957,65.4477535,1,0,11446.74902,8815.323285,2631.425736,1.298505869,4.350017888,3.350017888,9.378159995,774.4293745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,9,22,12,5,1.423,2.024929,81.196,0.783,2.23,43.448274,105.51,290.1378906,26.745726,0.653043494,-0.428238653,0.063054096,0.129629401,-0.063885157,24.76332831,24.98964346,33.93101887,38.03712733,35.14798517,0,0,4252.121917,3533.304614,718.8173021,1.203440513,5.915441802,4.915441802,6.919136404,663.4201836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,6,8,19,6,2,-0.7456,0.55591936,51.068,0.139,1.46,30.796723,110.6,263.0717624,19.945277,0.864324772,-0.397595524,-0.063351816,0.050004162,-0.091416637,25.18190532,22.82112171,37.86680957,43.65014911,34.05283758,0,0,2741.440518,2211.163014,530.2775045,1.239818368,5.169822395,4.169822395,5.93744929,512.0768046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,6,31,0,2,-0.944,0.891136,101.2953,1.138,3.22,62.623997,94.83,392.1999025,34.822003,0.618257525,-0.121140618,-0.265055175,0.144405351,0.040680045,33.37438932,33.242245,58.06627511,80.79601968,73.66105018,0,0,5541.54247,4631.299552,910.242918,1.196541577,6.087981967,5.087981967,6.767807006,522.4676632,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
